filename,r_mean,g_mean,b_mean,r_std,g_std,b_std,h_mean,v_mean,h_std,v_std,quality
imagens/selecionadas/boa_qualidade/3391453209.jpg,132.60996627807617,121.22724914550781,124.23154830932617,77.7838239784667,69.30814518680006,67.4212054416951,13.18916575113932,13.277504814995659,20.33435781353391,21.528245420585083,1
imagens/selecionadas/boa_qualidade/3274691778.jpg,66.16581726074219,44.55514144897461,16.569908142089844,69.0998008630014,57.499888840621146,38.43803049919875,5.298978169759113,7.668856302897134,10.649065724888239,16.81617933214178,1
imagens/selecionadas/boa_qualidade/3363342011.jpg,77.99485778808594,70.92845153808594,81.28717422485352,95.51235069316748,83.05698722731013,65.1505307178788,4.711893717447917,7.193683200412327,8.418819063683571,13.501020974090835,1
imagens/selecionadas/boa_qualidade/3359563671.jpg,75.61565780639648,79.02885818481445,88.63681030273438,38.806434703944234,37.70545416356895,40.1350135280302,3.9630796644422746,5.99177975124783,9.907830802925266,13.684909876231659,1
imagens/selecionadas/boa_qualidade/3307667255.jpg,112.1285514831543,98.47676086425781,86.90790939331055,67.01590884186521,65.0939142182705,64.76285251154569,8.664269341362848,14.697718302408855,14.127406149216817,23.532887028186938,1
imagens/selecionadas/boa_qualidade/3351667846.jpg,74.35220336914062,64.08387756347656,56.74653625488281,76.17906495932654,70.82791338152363,70.99534126511146,8.608536614312067,10.812227884928385,18.059286629010913,19.798705806692556,1
imagens/selecionadas/boa_qualidade/3355084320.jpg,124.38738632202148,110.4640121459961,108.68408203125,61.24503974390721,62.80257454990625,59.98071229985241,9.085249159071179,11.73665534125434,15.390287067329869,19.13677089152701,1
imagens/selecionadas/boa_qualidade/3294717824.jpg,108.43832778930664,117.99430084228516,114.89674758911133,37.995975629896975,37.32179251814747,42.02409898775771,11.17345682779948,3.6241760253906254,13.615706927772365,4.895484749982061,1
imagens/selecionadas/boa_qualidade/3368902903.jpg,78.99715805053711,64.15914916992188,68.98477935791016,48.95838020460865,48.89326765123145,49.787549489696595,8.942975362141928,9.367568969726562,14.373830469316776,17.12586243533682,1
imagens/selecionadas/boa_qualidade/3302471503.jpg,94.66936492919922,91.93942642211914,91.90011215209961,68.46761192684177,65.90262110544234,61.61549002095244,9.664652506510416,12.486517164442276,18.512462288957746,19.80303373089958,1
imagens/selecionadas/boa_qualidade/3299469102.jpg,87.15977096557617,108.91874694824219,128.0022735595703,69.79230108874644,82.91793156153284,97.61058386662067,7.824098375108505,6.47481706407335,15.076691692410915,13.142560260032646,1
imagens/selecionadas/boa_qualidade/3292176342.jpg,100.05812454223633,106.53700256347656,123.35077667236328,67.14105360424155,69.60993931808463,77.37745937899045,9.773151821560328,9.912772284613714,16.110259513141393,17.809096178864184,1
imagens/selecionadas/boa_qualidade/3313188616.jpg,129.84619903564453,132.98958587646484,140.32930374145508,70.93323114943037,76.95998139192439,86.45177910210212,14.128224690755207,21.947241041395397,22.541226800592934,34.1507742774003,1
imagens/selecionadas/boa_qualidade/3354070828.jpg,115.04545974731445,104.33710098266602,93.00275421142578,60.67723596226599,57.24659038279539,55.90379291460051,13.372374640570746,10.991649203830296,18.01003795936358,15.454639901467726,1
imagens/selecionadas/boa_qualidade/3359637689.jpg,115.46659851074219,108.92431640625,103.84599304199219,70.42158469405847,69.45102992979697,69.65188809321788,7.643093532986111,12.188076443142362,15.780453496266764,22.42077107843813,1
imagens/selecionadas/boa_qualidade/3376225971.jpg,138.78306198120117,132.40862655639648,137.3977928161621,55.84382172400922,57.09731081867918,61.72567021265018,11.308258904351128,11.120229932996962,16.862789438268653,17.005083314981757,1
imagens/selecionadas/boa_qualidade/3367579796.jpg,91.52378463745117,71.85782623291016,70.95483016967773,44.10924560885873,45.526375354338626,50.066944630577,2.5880118476019964,4.003078884548612,4.887631246019998,8.30729530826676,1
imagens/selecionadas/boa_qualidade/3378389034.jpg,161.40678024291992,146.32072067260742,138.72871017456055,60.25540504076944,65.8536117087353,71.15133055400489,11.527211507161459,9.801038953993055,18.160765535785522,19.531232070834562,1
imagens/selecionadas/boa_qualidade/3289433994.jpg,131.52350997924805,125.69991683959961,120.1680793762207,88.5540467897152,83.23226531223784,84.5940416076302,13.977747599283852,9.75523206922743,20.179872756939606,15.123353266935348,1
imagens/selecionadas/boa_qualidade/3360876049.jpg,135.7469596862793,136.9366912841797,116.72511672973633,40.30737291372785,42.437607567744486,41.95415852439101,19.034300910101994,14.173002454969613,16.552632661225122,12.396127460472444,1
imagens/selecionadas/boa_qualidade/3376942201.jpg,82.03702545166016,57.77473831176758,27.768787384033203,57.00422949344478,44.328722270140055,25.576865114767692,3.8565453423394103,5.752916971842449,5.8890959079824,10.162411052890686,1
imagens/selecionadas/boa_qualidade/3389037189.jpg,114.25948715209961,116.16169357299805,115.54866027832031,64.50770794567852,68.86006435434825,65.14963548165971,24.639618767632367,14.710443284776474,36.52861593124568,25.67601002936251,1
imagens/selecionadas/boa_qualidade/3364787667.jpg,132.92421340942383,133.84341049194336,133.59042358398438,67.05757404158489,65.55773382348148,66.59042155602451,10.851988898383247,13.126219855414496,16.690568104080555,20.602447220768173,1
imagens/selecionadas/boa_qualidade/3293751136.jpg,97.31254196166992,88.0475082397461,97.46390533447266,55.32189910253897,54.58593639346614,56.1984166445707,7.341312832302516,14.730695936414927,11.75279738822771,23.78517974620537,1
imagens/selecionadas/boa_qualidade/3314180199.jpg,140.72826766967773,114.97871780395508,59.09097671508789,71.90957241855098,65.60095530798934,55.68190487399597,10.987977769639757,8.160099453396267,16.37137316761565,14.827293709818692,1
imagens/selecionadas/boa_qualidade/3285552304.jpg,115.4881820678711,135.31149291992188,118.3885498046875,71.85442835137707,66.73791390870662,70.33878853913593,13.743029276529944,16.238172743055554,22.138875241740426,26.780667413989388,1
imagens/selecionadas/boa_qualidade/3279025792.jpg,181.4635124206543,184.23052978515625,194.52125930786133,73.92489635255924,75.56435947005195,72.62517552896257,6.384434170193142,5.8494822184244795,12.901930299738126,13.90398169229014,1
imagens/selecionadas/boa_qualidade/3307563498.jpg,111.59499740600586,116.70843505859375,121.41561508178711,45.119920704869934,47.54631551546732,50.776841805408466,15.528861151801218,10.159169514973955,19.136374526431812,17.032781536127175,1
imagens/selecionadas/boa_qualidade/3393926562.jpg,114.13549423217773,106.76722717285156,108.89605712890625,68.87301091142439,66.67070532905832,64.87237307614788,10.715921190049913,9.507380167643229,17.561944082107768,19.10381754537645,1
imagens/selecionadas/boa_qualidade/3314900697.jpg,139.4410629272461,120.56609344482422,91.90262222290039,74.00524016261575,65.05381058344744,52.46992871185616,15.984700520833329,10.605105082194008,24.26152073479157,16.101373792002505,1
imagens/selecionadas/boa_qualidade/3393446245.jpg,93.6913948059082,93.67613220214844,100.31460571289062,68.76687057600368,58.48439599047933,54.132756682625704,17.047057257758244,14.152908325195314,25.48803675434883,22.793331910787668,1
imagens/selecionadas/boa_qualidade/3297323827.jpg,159.39108657836914,169.88025665283203,193.3730010986328,39.92557565697588,38.93122772869392,35.773556821736044,6.250445048014324,5.557991875542535,11.742852369559849,10.301743713168994,1
imagens/selecionadas/boa_qualidade/3359414778.jpg,163.46097946166992,138.5528106689453,102.22393417358398,64.70883881921151,58.92755719096687,54.10758566540259,6.287825690375435,3.9967837863498263,10.34323997072513,7.240314984313582,1
imagens/selecionadas/boa_qualidade/3381161854.jpg,109.82026290893555,106.36318969726562,104.88993835449219,61.842246904731724,54.28294488276825,45.761424842564594,18.00647989908854,10.790780809190537,22.90849295342481,13.88221448080382,1
imagens/selecionadas/boa_qualidade/3362280863.jpg,91.84858322143555,89.09028625488281,90.53291320800781,69.52786796149043,58.29400115990954,56.247866103487304,5.366238911946614,5.6579360961914045,12.74345688943465,13.54112753206776,1
imagens/selecionadas/boa_qualidade/3284460070.jpg,62.85204315185547,65.39739608764648,58.38652038574219,58.10503536293497,51.611350049611346,50.84582733650223,13.122417026095919,14.859117296006943,15.437066447890357,19.15462002977444,1
imagens/selecionadas/boa_qualidade/3358923745.jpg,140.73349380493164,133.23474884033203,125.88877487182617,68.47342094051076,70.87723070905355,73.35990035569614,6.320599873860674,10.652567545572914,12.648047125056793,20.232693897688797,1
